stock_permalink,stock_id,quarter_id,quarter_description,net_buys,average_ranking,market_cap_13f,held_by,total_shares,name,put_call_ratio,sell_buy_ratio,closing_price,avg_short_volume,total_volume,high,low,open
aiz,4300,9,2003-01-02,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-03,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-06,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-07,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-08,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-09,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-10,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-13,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-14,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-15,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-16,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-17,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-21,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-22,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-23,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-24,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-27,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-28,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-29,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-30,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-01-31,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-03,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-04,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-05,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-06,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-07,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-10,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-11,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-12,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-13,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-14,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-18,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-19,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-20,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-21,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-24,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-25,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-26,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-27,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-02-28,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-03,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-04,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-05,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-06,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-07,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-10,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-11,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-12,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-13,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-14,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-17,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-18,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-19,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-20,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-21,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-24,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-25,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-26,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-27,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-28,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,9,2003-03-31,1,35,3521000,1,140000,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-03-31,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-01,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-02,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-03,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-04,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-07,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-08,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-09,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-10,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-11,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-14,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-15,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-16,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-17,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-21,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-22,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-23,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-24,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-25,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-28,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-29,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-04-30,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-01,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-02,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-05,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-06,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-07,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-08,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-09,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-12,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-13,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-14,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-15,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-16,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-19,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-20,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-21,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-22,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-23,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-27,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-28,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-29,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-05-30,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-02,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-03,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-04,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-05,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-06,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-09,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-10,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-11,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-12,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-13,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-16,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-17,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-18,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-19,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-20,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-23,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-24,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-25,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-26,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-27,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,10,2003-06-30,0,,0,0,0,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-02,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-05,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-06,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-07,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-08,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-09,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-12,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-13,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-14,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-15,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-16,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-20,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-21,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-22,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-23,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-26,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-27,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-28,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-29,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-01-30,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-02-02,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-02-03,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-02-04,136,507,1918729930,136,76285492,"ASSURANT INC.",,,,,,,,
aiz,4300,13,2004-02-05,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.84,0,27565200,18,16.793,17.154
aiz,4300,13,2004-02-06,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.948,0,5284400,18,17.443,17.847
aiz,4300,13,2004-02-09,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.674,0,3252900,17,17.334,17.768
aiz,4300,13,2004-02-10,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.587,0,1651600,17,17.37,17.443
aiz,4300,13,2004-02-11,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.515,0,2010200,17,17.443,17.536
aiz,4300,13,2004-02-12,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.825,0,1637500,18,17.457,17.471
aiz,4300,13,2004-02-13,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.84,0,612000,17,17.536,17.905
aiz,4300,13,2004-02-17,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.768,0,592300,17,17.695,17.876
aiz,4300,13,2004-02-18,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.345,0,805700,18,17.587,17.768
aiz,4300,13,2004-02-19,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.548,0,1494600,18,18.237,18.237
aiz,4300,13,2004-02-20,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.309,0,742000,18,18.056,18.555
aiz,4300,13,2004-02-23,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.731,0,1331500,18,17.587,18.338
aiz,4300,13,2004-02-24,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.912,0,963600,18,17.486,17.623
aiz,4300,13,2004-02-25,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.948,0,321700,18,17.84,17.912
aiz,4300,13,2004-02-26,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.23,0,617200,18,17.768,17.948
aiz,4300,13,2004-02-27,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.591,0,1569100,18,18.136,18.165
aiz,4300,13,2004-03-01,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.634,0,851700,18,18.562,18.591
aiz,4300,13,2004-03-02,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.735,0,595600,18,18.129,18.743
aiz,4300,13,2004-03-03,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.403,0,457000,18,18.309,18.562
aiz,4300,13,2004-03-04,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.208,0,1060200,18,17.876,18.403
aiz,4300,13,2004-03-05,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.454,0,450200,18,18.056,18.071
aiz,4300,13,2004-03-08,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.403,0,370100,18,18.179,18.454
aiz,4300,13,2004-03-09,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.056,0,816200,18,17.847,18.418
aiz,4300,13,2004-03-10,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.804,0,1034300,17,17.623,17.876
aiz,4300,13,2004-03-11,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.479,0,2538500,17,17.443,17.443
aiz,4300,13,2004-03-12,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.695,0,1501700,17,17.515,17.58
aiz,4300,13,2004-03-15,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.334,0,1595900,17,17.146,17.876
aiz,4300,13,2004-03-16,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.5,0,1525800,17,17.464,17.695
aiz,4300,13,2004-03-17,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.385,0,1051700,17,17.378,17.479
aiz,4300,13,2004-03-18,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.19,0,1006800,17,17.125,17.385
aiz,4300,13,2004-03-19,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.146,0,759200,17,16.901,17.154
aiz,4300,13,2004-03-22,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.118,0,1018700,17,16.677,16.901
aiz,4300,13,2004-03-23,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.334,0,678300,17,16.98,17.154
aiz,4300,13,2004-03-24,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.19,0,510900,17,17.168,17.334
aiz,4300,13,2004-03-25,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.305,0,1499800,17,16.966,17.081
aiz,4300,13,2004-03-26,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.406,0,887500,17,17.24,17.24
aiz,4300,13,2004-03-29,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.601,0,823900,17,17.414,17.414
aiz,4300,13,2004-03-30,136,507,1918729930,136,76285492,"ASSURANT INC.",,,17.854,0,739300,17,17.464,17.479
aiz,4300,13,2004-03-31,136,507,1918729930,136,76285492,"ASSURANT INC.",,,18.165,0,728500,18,17.768,17.876
aiz,4300,14,2004-03-31,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.165,0,728500,18,17.768,17.876
aiz,4300,14,2004-04-01,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.237,0,1568800,18,17.898,18.237
aiz,4300,14,2004-04-02,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.215,0,1166400,18,17.876,18.316
aiz,4300,14,2004-04-05,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.425,0,544200,18,17.984,18.093
aiz,4300,14,2004-04-06,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.735,0,697900,18,18.237,18.381
aiz,4300,14,2004-04-07,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.584,0,444100,18,18.345,18.598
aiz,4300,14,2004-04-08,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.938,0,657400,18,18.562,18.663
aiz,4300,14,2004-04-12,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.692,0,804000,18,18.569,18.887
aiz,4300,14,2004-04-13,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.237,0,860800,18,18.165,18.764
aiz,4300,14,2004-04-14,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.194,0,1518700,18,18.035,18.237
aiz,4300,14,2004-04-15,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.237,0,1406600,18,18.107,18.273
aiz,4300,14,2004-04-16,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.446,0,272100,18,18.093,18.273
aiz,4300,14,2004-04-19,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.584,0,627800,18,18.381,18.381
aiz,4300,14,2004-04-20,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.454,0,926200,18,18.345,18.562
aiz,4300,14,2004-04-21,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.201,0,980800,18,18.056,18.418
aiz,4300,14,2004-04-22,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.201,0,568200,18,18.056,18.309
aiz,4300,14,2004-04-23,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.078,0,355900,18,17.955,18.201
aiz,4300,14,2004-04-26,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.984,0,238900,18,17.804,17.948
aiz,4300,14,2004-04-27,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.179,0,171900,18,17.941,17.948
aiz,4300,14,2004-04-28,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.056,0,256100,18,17.999,18.237
aiz,4300,14,2004-04-29,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.854,0,298200,18,17.768,17.977
aiz,4300,14,2004-04-30,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.594,0,608100,18,17.58,17.789
aiz,4300,14,2004-05-03,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.056,0,514800,18,17.659,17.739
aiz,4300,14,2004-05-04,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.876,0,953800,18,17.695,18.02
aiz,4300,14,2004-05-05,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.833,0,304700,18,17.768,17.984
aiz,4300,14,2004-05-06,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.804,0,319600,18,17.544,17.84
aiz,4300,14,2004-05-07,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.406,0,564500,17,17.009,17.695
aiz,4300,14,2004-05-10,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.334,0,479000,17,16.959,17.334
aiz,4300,14,2004-05-11,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.522,0,418400,17,17.132,17.291
aiz,4300,14,2004-05-12,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.623,0,1549800,17,17.016,17.804
aiz,4300,14,2004-05-13,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.049,0,753400,18,17.392,17.515
aiz,4300,14,2004-05-14,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.056,0,750400,18,17.948,18.049
aiz,4300,14,2004-05-17,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.601,0,569600,17,17.515,17.912
aiz,4300,14,2004-05-18,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.941,0,852100,18,17.63,17.695
aiz,4300,14,2004-05-19,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.876,0,434400,18,17.796,17.912
aiz,4300,14,2004-05-20,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.107,0,546500,18,17.89,17.926
aiz,4300,14,2004-05-21,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.056,0,469600,18,18.02,18.1
aiz,4300,14,2004-05-24,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.107,0,532500,18,17.977,18.143
aiz,4300,14,2004-05-25,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.854,0,1171200,18,17.759,18.107
aiz,4300,14,2004-05-26,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.962,0,349200,17,17.658,17.89
aiz,4300,14,2004-05-27,15,651,2144505788,139,81303300,"ASSURANT INC.",,,17.817,0,615900,18,17.781,17.89
aiz,4300,14,2004-05-28,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.179,0,283900,18,17.709,17.854
aiz,4300,14,2004-06-01,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.223,0,939300,18,18.035,18.078
aiz,4300,14,2004-06-02,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.397,0,505900,18,18.216,18.404
aiz,4300,14,2004-06-03,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.563,0,397700,18,18.317,18.418
aiz,4300,14,2004-06-04,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.686,0,240100,18,18.433,18.505
aiz,4300,14,2004-06-07,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.505,0,336400,18,18.462,18.759
aiz,4300,14,2004-06-08,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.527,0,614300,18,18.281,18.375
aiz,4300,14,2004-06-09,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.484,0,846300,18,18.455,18.614
aiz,4300,14,2004-06-10,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.44,0,543700,18,18.397,18.542
aiz,4300,14,2004-06-14,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.433,0,177900,18,18.165,18.44
aiz,4300,14,2004-06-15,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.6,0,559400,18,18.426,18.469
aiz,4300,14,2004-06-16,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.491,0,192800,18,18.455,18.469
aiz,4300,14,2004-06-17,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.672,0,282200,18,18.433,18.469
aiz,4300,14,2004-06-18,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.361,0,801400,18,18.158,18.578
aiz,4300,14,2004-06-21,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.324,0,207700,18,18.281,18.404
aiz,4300,14,2004-06-22,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.324,0,268200,18,18.179,18.339
aiz,4300,14,2004-06-23,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.31,0,183200,18,18.194,18.361
aiz,4300,14,2004-06-24,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.433,0,507100,18,18.179,18.179
aiz,4300,14,2004-06-25,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.824,0,2268900,18,18.426,18.505
aiz,4300,14,2004-06-28,15,651,2144505788,139,81303300,"ASSURANT INC.",,,18.976,0,604400,19,18.773,18.824
aiz,4300,14,2004-06-29,15,651,2144505788,139,81303300,"ASSURANT INC.",,,19.172,0,486600,19,18.831,18.904
aiz,4300,14,2004-06-30,15,651,2144505788,139,81303300,"ASSURANT INC.",,,19.107,0,566700,19,19.012,19.208
aiz,4300,15,2004-07-01,7,679,2165412921,144,83256670,"ASSURANT INC.",,,19.049,0,461600,19,18.962,19.107
aiz,4300,15,2004-07-02,7,679,2165412921,144,83256670,"ASSURANT INC.",,,18.882,0,489000,19,18.831,19.012
aiz,4300,15,2004-07-06,7,679,2165412921,144,83256670,"ASSURANT INC.",,,18.723,0,246200,18,18.621,18.875
aiz,4300,15,2004-07-07,7,679,2165412921,144,83256670,"ASSURANT INC.",,,18.831,0,416800,18,18.686,18.701
aiz,4300,15,2004-07-08,7,679,2165412921,144,83256670,"ASSURANT INC.",,,18.723,0,224500,18,18.686,18.831
aiz,4300,15,2004-07-09,7,679,2165412921,144,83256670,"ASSURANT INC.",,,18.723,0,155700,18,18.621,18.773
aiz,4300,15,2004-07-12,7,679,2165412921,144,83256670,"ASSURANT INC.",,,18.81,0,93700,18,18.686,18.759
aiz,4300,15,2004-07-13,7,679,2165412921,144,83256670,"ASSURANT INC.",,,18.831,0,545400,18,18.701,18.81
